_id,province,district,sector,cell,village
66d9c3950bc303fcbe4d1784,Eastern,Kirehe,Mahama,Umunini,Rebero
66d9c3950bc303fcbe4d17b2,Eastern,Kirehe,Mpanga,Nyakabungo,Nyakabungo
66d9c3950bc303fcbe4d17b4,Eastern,Kirehe,Mpanga,Nyakabungo,Rushenyi
66d9c3950bc303fcbe4d17c3,Eastern,Kirehe,Musaza,Gasarabwayi,Nyakiriba
66d9c3950bc303fcbe4d17d3,Eastern,Kirehe,Musaza,Mubuga,Mubuga
66d9c3950bc303fcbe4d17a0,Eastern,Kirehe,Mpanga,Mushongi,Ngugu I
66d9c3950bc303fcbe4d17a6,Eastern,Kirehe,Mpanga,Nasho,Mutwe
66d9c3950bc303fcbe4d17c2,Eastern,Kirehe,Musaza,Gasarabwayi,Nyakariba Ii
66d9c3950bc303fcbe4d17c5,Eastern,Kirehe,Musaza,Gasarabwayi,Rwinyundo
66d9c3950bc303fcbe4d179d,Eastern,Kirehe,Mpanga,Mushongi,Kayanga
66d9c3950bc303fcbe4d17a5,Eastern,Kirehe,Mpanga,Nasho,Ibanda
66d9c3950bc303fcbe4d17bf,Eastern,Kirehe,Musaza,Gasarabwayi,Gicuma
66d9c3950bc303fcbe4d17c0,Eastern,Kirehe,Musaza,Gasarabwayi,Kanyosha
66d9c3950bc303fcbe4d17cb,Eastern,Kirehe,Musaza,Kabuga,Nyamugari
66d9c3950bc303fcbe4d17cf,Eastern,Kirehe,Musaza,Kabuga,Rwamurema
66d9c3950bc303fcbe4d17d4,Eastern,Kirehe,Musaza,Mubuga,Runyinya
66d9c3950bc303fcbe4d17de,Eastern,Kirehe,Musaza,Musaza,Nyakariba
66d9c3950bc303fcbe4d17e4,Eastern,Kirehe,Musaza,Nganda,Nganda
66d9c3950bc303fcbe4d17e5,Eastern,Kirehe,Musaza,Nganda,Nganda Ville I
66d9c3950bc303fcbe4d17f0,Eastern,Kirehe,Mushikiri,Bisagara,Nyabubare
66d9c3950bc303fcbe4d17f6,Eastern,Kirehe,Mushikiri,Cyamigurwa,Bwiza
66d9c3950bc303fcbe4d1803,Eastern,Kirehe,Mushikiri,Rugarama,Kacyiru
66d9c3950bc303fcbe4d1814,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Nyagateme
66d9c3950bc303fcbe4d17e7,Eastern,Kirehe,Musaza,Nganda,Nyamiyaga
66d9c3950bc303fcbe4d17ec,Eastern,Kirehe,Mushikiri,Bisagara,Bisagara
66d9c3950bc303fcbe4d17f4,Eastern,Kirehe,Mushikiri,Bisagara,Umutuzo
66d9c3950bc303fcbe4d1806,Eastern,Kirehe,Mushikiri,Rugarama,Karambi
66d9c3950bc303fcbe4d17d9,Eastern,Kirehe,Musaza,Musaza,Gatwe Ii
66d9c3950bc303fcbe4d17f8,Eastern,Kirehe,Mushikiri,Cyamigurwa,Isangano
66d9c3950bc303fcbe4d1810,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Humure
66d9c3950bc303fcbe4d1812,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Munini
66d9c3950bc303fcbe4d1815,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Nyaruhanga
66d9c3950bc303fcbe4d1818,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Rutoma
66d9c3950bc303fcbe4d1835,Eastern,Kirehe,Nasho,Kagese,Nyabimuri
66d9c3950bc303fcbe4d1836,Eastern,Kirehe,Nasho,Ntaruka,Gashasha
66d9c3950bc303fcbe4d183a,Eastern,Kirehe,Nasho,Ntaruka,Nyagasozi
66d9c3950bc303fcbe4d1847,Eastern,Kirehe,Nasho,Rubirizi,Rwandarushya Ii
66d9c3950bc303fcbe4d183e,Eastern,Kirehe,Nasho,Ntaruka,Rwamuhigi
66d9c3950bc303fcbe4d1823,Eastern,Kirehe,Mushikiri,Rwayikona,Rwahenge
66d9c3950bc303fcbe4d182e,Eastern,Kirehe,Nasho,Cyambwe,Rwinyange
66d9c3950bc303fcbe4d1832,Eastern,Kirehe,Nasho,Kagese,Kibimba
66d9c3950bc303fcbe4d1838,Eastern,Kirehe,Nasho,Ntaruka,Karenge Ii
66d9c3950bc303fcbe4d1844,Eastern,Kirehe,Nasho,Rubirizi,Mulindi
66d9c3950bc303fcbe4d1849,Eastern,Kirehe,Nasho,Rugoma,Gatarama
66d9c3950bc303fcbe4d181f,Eastern,Kirehe,Mushikiri,Rwayikona,Nyakabande
66d9c3950bc303fcbe4d1827,Eastern,Kirehe,Nasho,Cyambwe,Gicaca
66d9c3950bc303fcbe4d182f,Eastern,Kirehe,Nasho,Kagese,Gatunguru
66d9c3950bc303fcbe4d1839,Eastern,Kirehe,Nasho,Ntaruka,Nyabihara
66d9c3950bc303fcbe4d1846,Eastern,Kirehe,Nasho,Rubirizi,Rwandarushya I
66d9c3950bc303fcbe4d184a,Eastern,Kirehe,Nasho,Rugoma,Gatare
66d9c3950bc303fcbe4d1856,Eastern,Kirehe,Nyamugari,Bukora,Maranyundo
66d9c3950bc303fcbe4d185a,Eastern,Kirehe,Nyamugari,Bukora,Mwima
66d9c3950bc303fcbe4d1866,Eastern,Kirehe,Nyamugari,Kagasa,Nyarurembo
66d9c3950bc303fcbe4d186c,Eastern,Kirehe,Nyamugari,Kazizi,Gasabo
66d9c3950bc303fcbe4d188f,Eastern,Kirehe,Nyamugari,Nyamugari,Nyamugari Centre
66d9c3950bc303fcbe4d188c,Eastern,Kirehe,Nyamugari,Nyamugari,Munini
66d9c3950bc303fcbe4d1876,Eastern,Kirehe,Nyamugari,Kiyanzi,Kabuye
66d9c3950bc303fcbe4d17b8,Eastern,Kirehe,Mpanga,Rubaya,Kabeza
66d9c3950bc303fcbe4d17c1,Eastern,Kirehe,Musaza,Gasarabwayi,Nyakariba I
66d9c3950bc303fcbe4d17c4,Eastern,Kirehe,Musaza,Gasarabwayi,Rukumba
66d9c3950bc303fcbe4d17c8,Eastern,Kirehe,Musaza,Kabuga,Kagasa
66d9c3950bc303fcbe4d17a7,Eastern,Kirehe,Mpanga,Nasho,Nyabubare I
66d9c3950bc303fcbe4d17be,Eastern,Kirehe,Musaza,Gasarabwayi,Gasarabwayi
66d9c3950bc303fcbe4d17d5,Eastern,Kirehe,Musaza,Mubuga,Rwamuhazi
66d9c3950bc303fcbe4d17a9,Eastern,Kirehe,Mpanga,Nasho,Nyawera I
66d9c3950bc303fcbe4d17b3,Eastern,Kirehe,Mpanga,Nyakabungo,Rudandi
66d9c3950bc303fcbe4d1799,Eastern,Kirehe,Mpanga,Mpanga,Nyagatovu
66d9c3950bc303fcbe4d17d0,Eastern,Kirehe,Musaza,Mubuga,Kanogo
66d9c3950bc303fcbe4d17da,Eastern,Kirehe,Musaza,Musaza,Kanyinya I
66d9c3950bc303fcbe4d17e6,Eastern,Kirehe,Musaza,Nganda,Nganda Ville Ii
66d9c3950bc303fcbe4d17f2,Eastern,Kirehe,Mushikiri,Bisagara,Ruturamigina
66d9c3950bc303fcbe4d17f3,Eastern,Kirehe,Mushikiri,Bisagara,Umunini
66d9c3950bc303fcbe4d1802,Eastern,Kirehe,Mushikiri,Rugarama,Gahushyi
66d9c3950bc303fcbe4d1805,Eastern,Kirehe,Mushikiri,Rugarama,Kamunyana
66d9c3950bc303fcbe4d1807,Eastern,Kirehe,Mushikiri,Rugarama,Nyagatugunda
66d9c3950bc303fcbe4d180e,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Cyaka
66d9c3950bc303fcbe4d1817,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Rutare
66d9c3950bc303fcbe4d17e9,Eastern,Kirehe,Musaza,Nganda,Rwabugagara
66d9c3950bc303fcbe4d17f1,Eastern,Kirehe,Mushikiri,Bisagara,Nyakabande
66d9c3950bc303fcbe4d17f5,Eastern,Kirehe,Mushikiri,Bisagara,Umuyange
66d9c3950bc303fcbe4d1808,Eastern,Kirehe,Mushikiri,Rugarama,Nyagitongo
66d9c3950bc303fcbe4d180a,Eastern,Kirehe,Mushikiri,Rugarama,Rwamunana
66d9c3950bc303fcbe4d17df,Eastern,Kirehe,Musaza,Nganda,Gacuba I
66d9c3950bc303fcbe4d17f9,Eastern,Kirehe,Mushikiri,Cyamigurwa,Kamasare
66d9c3950bc303fcbe4d17d8,Eastern,Kirehe,Musaza,Musaza,Gatwe I
66d9c3950bc303fcbe4d17e2,Eastern,Kirehe,Musaza,Nganda,Kaziba
66d9c3950bc303fcbe4d180b,Eastern,Kirehe,Mushikiri,Rugarama,Ryogire
66d9c3950bc303fcbe4d181b,Eastern,Kirehe,Mushikiri,Rwayikona,Birembo
66d9c3950bc303fcbe4d1826,Eastern,Kirehe,Mushikiri,Rwayikona,Tonero
66d9c3950bc303fcbe4d182a,Eastern,Kirehe,Nasho,Cyambwe,Nyakazinga
66d9c3950bc303fcbe4d183c,Eastern,Kirehe,Nasho,Ntaruka,Ruhema
66d9c3950bc303fcbe4d184f,Eastern,Kirehe,Nasho,Rugoma,Rebezo
66d9c3950bc303fcbe4d1834,Eastern,Kirehe,Nasho,Kagese,Murehe
66d9c3950bc303fcbe4d1840,Eastern,Kirehe,Nasho,Rubirizi,Kabigembe Ii
66d9c3950bc303fcbe4d1857,Eastern,Kirehe,Nyamugari,Bukora,Mudahunga
66d9c3950bc303fcbe4d1820,Eastern,Kirehe,Mushikiri,Rwayikona,Nyungwe
66d9c3950bc303fcbe4d182b,Eastern,Kirehe,Nasho,Cyambwe,Rugwiro
66d9c3950bc303fcbe4d1822,Eastern,Kirehe,Mushikiri,Rwayikona,Rusumo
66d9c3950bc303fcbe4d185b,Eastern,Kirehe,Nyamugari,Bukora,Nyabiyenzi
66d9c3950bc303fcbe4d1877,Eastern,Kirehe,Nyamugari,Kiyanzi,Kacyiru
66d9c3950bc303fcbe4d1878,Eastern,Kirehe,Nyamugari,Kiyanzi,Kagera
66d9c3950bc303fcbe4d187b,Eastern,Kirehe,Nyamugari,Kiyanzi,Karehe
66d9c3950bc303fcbe4d1882,Eastern,Kirehe,Nyamugari,Kiyanzi,Nyarwamura
66d9c3950bc303fcbe4d1895,Eastern,Kirehe,Nyamugari,Nyamugari,Umubano
66d9c3950bc303fcbe4d185d,Eastern,Kirehe,Nyamugari,Kagasa,Bwiza
66d9c3950bc303fcbe4d1867,Eastern,Kirehe,Nyamugari,Kagasa,Rebero
66d9c3950bc303fcbe4d1868,Eastern,Kirehe,Nyamugari,Kagasa,Urugwiro
66d9c3950bc303fcbe4d186d,Eastern,Kirehe,Nyamugari,Kazizi,Gasetsa
66d9c3950bc303fcbe4d186e,Eastern,Kirehe,Nyamugari,Kazizi,Gashanga
66d9c3950bc303fcbe4d1872,Eastern,Kirehe,Nyamugari,Kazizi,Nyenyeri
66d9c3950bc303fcbe4d187d,Eastern,Kirehe,Nyamugari,Kiyanzi,Kinamba
66d9c3950bc303fcbe4d1883,Eastern,Kirehe,Nyamugari,Kiyanzi,Remera
66d9c3950bc303fcbe4d1884,Eastern,Kirehe,Nyamugari,Kiyanzi,Rusumo
66d9c3950bc303fcbe4d1894,Eastern,Kirehe,Nyamugari,Nyamugari,Ubumwe
66d9c3950bc303fcbe4d1858,Eastern,Kirehe,Nyamugari,Bukora,Mumararungu
66d9c3950bc303fcbe4d16cb,Eastern,Kirehe,Gatore,Rwantonde,Rusenyi
66d9c3950bc303fcbe4d1699,Eastern,Kirehe,Gahara,Rubimba,Nyakarambi
66d9c3950bc303fcbe4d169a,Eastern,Kirehe,Gahara,Rubimba,Rubira
66d9c3950bc303fcbe4d169b,Eastern,Kirehe,Gahara,Rubimba,Rununga
66d9c3950bc303fcbe4d169e,Eastern,Kirehe,Gahara,Rubimba,Rwamaranga Ii
66d9c3950bc303fcbe4d16ae,Eastern,Kirehe,Gatore,Cyunuzi,Rurenge
66d9c3950bc303fcbe4d16b0,Eastern,Kirehe,Gatore,Muganza,Karenge
66d9c3950bc303fcbe4d16b6,Eastern,Kirehe,Gatore,Nyamiryango,Gashanga
66d9c3950bc303fcbe4d16c8,Eastern,Kirehe,Gatore,Rwantonde,Mitoyi
66d9c3950bc303fcbe4d16cf,Eastern,Kirehe,Kigarama,Cyanya,Kabimba I
66d9c3950bc303fcbe4d16d3,Eastern,Kirehe,Kigarama,Cyanya,Nyamikoni
66d9c3950bc303fcbe4d16d4,Eastern,Kirehe,Kigarama,Cyanya,Nyamirambo I
66d9c3950bc303fcbe4d16a5,Eastern,Kirehe,Gatore,Curazo,Rugari
66d9c3950bc303fcbe4d16ab,Eastern,Kirehe,Gatore,Cyunuzi,Kabeza
66d9c3950bc303fcbe4d16c2,Eastern,Kirehe,Gatore,Rwabutazi,Ururembo Ii
66d9c3950bc303fcbe4d16d2,Eastern,Kirehe,Kigarama,Cyanya,Nyakavogo
66d9c3950bc303fcbe4d16f7,Eastern,Kirehe,Kigarama,Nyakerera,Ruhandagazi
66d9c3950bc303fcbe4d16de,Eastern,Kirehe,Kigarama,Kigarama,Nyarutojo
66d9c3950bc303fcbe4d16d8,Eastern,Kirehe,Kigarama,Kigarama,Gahindu
66d9c3950bc303fcbe4d16ff,Eastern,Kirehe,Kigarama,Nyankurazo,Nyakabungo
66d9c3950bc303fcbe4d1707,Eastern,Kirehe,Kigina,Gatarama,Kabimba
66d9c3950bc303fcbe4d1708,Eastern,Kirehe,Kigina,Gatarama,Kabugwe
66d9c3950bc303fcbe4d1712,Eastern,Kirehe,Kigina,Rugarama,Kukabuga
66d9c3950bc303fcbe4d16dd,Eastern,Kirehe,Kigarama,Kigarama,Nyamiyaga
66d9c3950bc303fcbe4d16e2,Eastern,Kirehe,Kigarama,Kiremera,Bweranka I
66d9c3950bc303fcbe4d16ee,Eastern,Kirehe,Kigarama,Kiremera,Nyaryenge
66d9c3950bc303fcbe4d16f4,Eastern,Kirehe,Kigarama,Nyakerera,Kabuga
66d9c3950bc303fcbe4d1701,Eastern,Kirehe,Kigarama,Nyankurazo,Nyakwisi
66d9c3950bc303fcbe4d1706,Eastern,Kirehe,Kigina,Gatarama,Gitaba
66d9c3950bc303fcbe4d1755,Eastern,Kirehe,Kirehe,Nyabikokora,Nyarusange
66d9c3950bc303fcbe4d172a,Eastern,Kirehe,Kigina,Rwanteru,Bugarura
66d9c3950bc303fcbe4d172c,Eastern,Kirehe,Kigina,Rwanteru,Mugisenyi I
66d9c3950bc303fcbe4d173c,Eastern,Kirehe,Kirehe,Kirehe,Agatwa
66d9c3950bc303fcbe4d1752,Eastern,Kirehe,Kirehe,Nyabikokora,Kwirebero
66d9c3950bc303fcbe4d1753,Eastern,Kirehe,Kirehe,Nyabikokora,Mumpinga
66d9c3950bc303fcbe4d1734,Eastern,Kirehe,Kirehe,Gahama,Kaziba
66d9c3950bc303fcbe4d173a,Eastern,Kirehe,Kirehe,Gahama,Nyamazi
66d9c3950bc303fcbe4d1744,Eastern,Kirehe,Kirehe,Nyabigega,Gahuzamiryango
66d9c3950bc303fcbe4d1749,Eastern,Kirehe,Kirehe,Nyabigega,Rurenge
66d9c3950bc303fcbe4d1730,Eastern,Kirehe,Kigina,Rwanteru,Rwanteru I
66d9c3950bc303fcbe4d1741,Eastern,Kirehe,Kirehe,Kirehe,Runyinya
66d9c3950bc303fcbe4d1748,Eastern,Kirehe,Kirehe,Nyabigega,Nyarurembo
66d9c3950bc303fcbe4d174b,Eastern,Kirehe,Kirehe,Nyabigega,Vatikani
66d9c3950bc303fcbe4d174e,Eastern,Kirehe,Kirehe,Nyabikokora,Kaduha
66d9c3950bc303fcbe4d1751,Eastern,Kirehe,Kirehe,Nyabikokora,Kwihanika
66d9c3950bc303fcbe4d177f,Eastern,Kirehe,Mahama,Umunini,Kabeza
66d9c3950bc303fcbe4d175c,Eastern,Kirehe,Kirehe,Rwesero,Byimana
66d9c3950bc303fcbe4d1763,Eastern,Kirehe,Mahama,Kamombo,Amahoro
66d9c3950bc303fcbe4d1774,Eastern,Kirehe,Mahama,Mwoga,Mwoga
66d9c3950bc303fcbe4d1778,Eastern,Kirehe,Mahama,Saruhembe,Karebezo
66d9c3950bc303fcbe4d1795,Eastern,Kirehe,Mpanga,Kankobwa,Rusha
66d9c3950bc303fcbe4d1761,Eastern,Kirehe,Kirehe,Rwesero,Rwabikweto
66d9c3950bc303fcbe4d1766,Eastern,Kirehe,Mahama,Kamombo,Kabuga
66d9c3950bc303fcbe4d1768,Eastern,Kirehe,Mahama,Kamombo,Kamato
66d9c3950bc303fcbe4d176e,Eastern,Kirehe,Mahama,Kamombo,Umubano
66d9c3950bc303fcbe4d1770,Eastern,Kirehe,Mahama,Mwoga,Cyanika
66d9c3950bc303fcbe4d1776,Eastern,Kirehe,Mahama,Saruhembe,Gisenyi
66d9c3950bc303fcbe4d1779,Eastern,Kirehe,Mahama,Saruhembe,Muride
66d9c3950bc303fcbe4d177b,Eastern,Kirehe,Mahama,Saruhembe,Nyamiyumbo
66d9c3950bc303fcbe4d1785,Eastern,Kirehe,Mahama,Umunini,Remanyundo
66d9c3950bc303fcbe4d1786,Eastern,Kirehe,Mahama,Umunini,Rugarama
66d9c3950bc303fcbe4d1789,Eastern,Kirehe,Mpanga,Bwiyorere,Cyimparage
66d9c3950bc303fcbe4d178d,Eastern,Kirehe,Mpanga,Bwiyorere,Kangarame
66d9c3950bc303fcbe4d1791,Eastern,Kirehe,Mpanga,Kankobwa,Kankobwa
66d9c3950bc303fcbe4d1698,Eastern,Kirehe,Gahara,Rubimba,Nyagasozi
66d9c3950bc303fcbe4d16ba,Eastern,Kirehe,Gatore,Nyamiryango,Rubuye
66d9c3950bc303fcbe4d16c0,Eastern,Kirehe,Gatore,Rwabutazi,Rurembo I
66d9c3950bc303fcbe4d16c3,Eastern,Kirehe,Gatore,Rwantonde,Cyiha
66d9c3950bc303fcbe4d16a2,Eastern,Kirehe,Gatore,Curazo,Kigarama
66d9c3950bc303fcbe4d16a6,Eastern,Kirehe,Gatore,Curazo,Runyinya
66d9c3950bc303fcbe4d16aa,Eastern,Kirehe,Gatore,Cyunuzi,Gakuyo
66d9c3950bc303fcbe4d16af,Eastern,Kirehe,Gatore,Muganza,Kamomo
66d9c3950bc303fcbe4d16b8,Eastern,Kirehe,Gatore,Nyamiryango,Karambi
66d9c3950bc303fcbe4d16be,Eastern,Kirehe,Gatore,Rwabutazi,Muyange
66d9c3950bc303fcbe4d16bf,Eastern,Kirehe,Gatore,Rwabutazi,Rugina
66d9c3950bc303fcbe4d16c9,Eastern,Kirehe,Gatore,Rwantonde,Mumeya
66d9c3950bc303fcbe4d16cd,Eastern,Kirehe,Kigarama,Cyanya,Cyanya
66d9c3950bc303fcbe4d16ce,Eastern,Kirehe,Kigarama,Cyanya,Gakoni
66d9c3950bc303fcbe4d16d1,Eastern,Kirehe,Kigarama,Cyanya,Kigende
66d9c3950bc303fcbe4d16d5,Eastern,Kirehe,Kigarama,Cyanya,Nyamirambo Ii
66d9c3950bc303fcbe4d16d7,Eastern,Kirehe,Kigarama,Cyanya,Rubare
66d9c3950bc303fcbe4d16ac,Eastern,Kirehe,Gatore,Cyunuzi,Kabungo
66d9c3950bc303fcbe4d16bc,Eastern,Kirehe,Gatore,Rwabutazi,Bitoma I
66d9c3950bc303fcbe4d16c1,Eastern,Kirehe,Gatore,Rwabutazi,Samuko
66d9c3950bc303fcbe4d16c7,Eastern,Kirehe,Gatore,Rwantonde,Kigarama
66d9c3950bc303fcbe4d16da,Eastern,Kirehe,Kigarama,Kigarama,Kigarama
66d9c3950bc303fcbe4d16e0,Eastern,Kirehe,Kigarama,Kigarama,Rurenge
66d9c3950bc303fcbe4d16f2,Eastern,Kirehe,Kigarama,Nyakerera,Gatari
66d9c3950bc303fcbe4d16fc,Eastern,Kirehe,Kigarama,Nyankurazo,Marembo
66d9c3950bc303fcbe4d1715,Eastern,Kirehe,Kigina,Rugarama,Muganza
66d9c3950bc303fcbe4d16e6,Eastern,Kirehe,Kigarama,Kiremera,Kagane
66d9c3950bc303fcbe4d16eb,Eastern,Kirehe,Kigarama,Kiremera,Kayirarye
66d9c3950bc303fcbe4d16f8,Eastern,Kirehe,Kigarama,Nyakerera,Rukiri
66d9c3950bc303fcbe4d16f9,Eastern,Kirehe,Kigarama,Nyakerera,Ryamukaza
66d9c3950bc303fcbe4d1704,Eastern,Kirehe,Kigarama,Nyankurazo,Rusumo
66d9c3950bc303fcbe4d170a,Eastern,Kirehe,Kigina,Gatarama,Kanyabihara
66d9c3950bc303fcbe4d170d,Eastern,Kirehe,Kigina,Rugarama,Isangano
66d9c3950bc303fcbe4d1714,Eastern,Kirehe,Kigina,Rugarama,Mubyimana
66d9c3950bc303fcbe4d1716,Eastern,Kirehe,Kigina,Rugarama,Nyagisozi
66d9c3950bc303fcbe4d16e3,Eastern,Kirehe,Kigarama,Kiremera,Bweranka Ii
66d9c3950bc303fcbe4d16e8,Eastern,Kirehe,Kigarama,Kiremera,Kaguriro
66d9c3950bc303fcbe4d1702,Eastern,Kirehe,Kigarama,Nyankurazo,Rama
66d9c3950bc303fcbe4d16dc,Eastern,Kirehe,Kigarama,Kigarama,Nyakazinga
66d9c3950bc303fcbe4d1709,Eastern,Kirehe,Kigina,Gatarama,Kanogo
66d9c3950bc303fcbe4d1719,Eastern,Kirehe,Kigina,Rugarama,Rujambara
66d9c3950bc303fcbe4d1735,Eastern,Kirehe,Kirehe,Gahama,Kiyovu
66d9c3950bc303fcbe4d1742,Eastern,Kirehe,Kirehe,Nyabigega,Bugarura
66d9c3950bc303fcbe4d1747,Eastern,Kirehe,Kirehe,Nyabigega,Mushirarungu
66d9c3950bc303fcbe4d174d,Eastern,Kirehe,Kirehe,Nyabikokora,Byimana
66d9c3950bc303fcbe4d1756,Eastern,Kirehe,Kirehe,Nyabikokora,Rugenge
66d9c3950bc303fcbe4d171c,Eastern,Kirehe,Kigina,Ruhanga,Kavuzo
66d9c3950bc303fcbe4d1724,Eastern,Kirehe,Kigina,Ruhanga,Rwagasare I
66d9c3950bc303fcbe4d1731,Eastern,Kirehe,Kigina,Rwanteru,Rwanteru Ii
66d9c3950bc303fcbe4d1733,Eastern,Kirehe,Kirehe,Gahama,Kabeza
66d9c3950bc303fcbe4d174c,Eastern,Kirehe,Kirehe,Nyabikokora,Bwiza
66d9c3950bc303fcbe4d1718,Eastern,Kirehe,Kigina,Rugarama,Rugarama
66d9c3950bc303fcbe4d172d,Eastern,Kirehe,Kigina,Rwanteru,Mugisenyi Ii
66d9c3950bc303fcbe4d1728,Eastern,Kirehe,Kigina,Ruhanga,Rwamakara
66d9c3950bc303fcbe4d1739,Eastern,Kirehe,Kirehe,Gahama,Nyakatsi
66d9c3950bc303fcbe4d1745,Eastern,Kirehe,Kirehe,Nyabigega,Kabeza
66d9c3950bc303fcbe4d175e,Eastern,Kirehe,Kirehe,Rwesero,Kabeza
66d9c3950bc303fcbe4d1772,Eastern,Kirehe,Mahama,Mwoga,Isangano
66d9c3950bc303fcbe4d177d,Eastern,Kirehe,Mahama,Saruhembe,Saruhembe
66d9c3950bc303fcbe4d1788,Eastern,Kirehe,Mpanga,Bwiyorere,Bihembe
66d9c3950bc303fcbe4d1758,Eastern,Kirehe,Kirehe,Nyabikokora,Rurama
66d9c3950bc303fcbe4d1769,Eastern,Kirehe,Mahama,Kamombo,Kamombo
66d9c3950bc303fcbe4d176c,Eastern,Kirehe,Mahama,Kamombo,Rumuri
66d9c3950bc303fcbe4d177e,Eastern,Kirehe,Mahama,Umunini,Ihuriro
66d9c3950bc303fcbe4d178c,Eastern,Kirehe,Mpanga,Bwiyorere,Kamarashavu
66d9c3950bc303fcbe4d179a,Eastern,Kirehe,Mpanga,Mpanga,Rurambi I
66d9c3950bc303fcbe4d17a4,Eastern,Kirehe,Mpanga,Nasho,Busasamana Ii
66d9c3950bc303fcbe4d17b6,Eastern,Kirehe,Mpanga,Rubaya,Byimana
66d9c3950bc303fcbe4d17ba,Eastern,Kirehe,Mpanga,Rubaya,Murambi
66d9c3950bc303fcbe4d17c6,Eastern,Kirehe,Musaza,Kabuga,Gikenke
66d9c3950bc303fcbe4d17cc,Eastern,Kirehe,Musaza,Kabuga,Rubuye I
66d9c3950bc303fcbe4d1798,Eastern,Kirehe,Mpanga,Mpanga,Mpanga
66d9c3950bc303fcbe4d17a2,Eastern,Kirehe,Mpanga,Nasho,Agasasa
66d9c3950bc303fcbe4d17a8,Eastern,Kirehe,Mpanga,Nasho,Nyabubare Ii
66d9c3950bc303fcbe4d17aa,Eastern,Kirehe,Mpanga,Nasho,Nyawera Ii
66d9c3950bc303fcbe4d17ae,Eastern,Kirehe,Mpanga,Nyakabungo,Gitega
66d9c3950bc303fcbe4d17b0,Eastern,Kirehe,Mpanga,Nyakabungo,Kabuga
66d9c3950bc303fcbe4d17ca,Eastern,Kirehe,Musaza,Kabuga,Kimeya
66d9c3950bc303fcbe4d17d2,Eastern,Kirehe,Musaza,Mubuga,Kiyovu
66d9c3950bc303fcbe4d17d7,Eastern,Kirehe,Musaza,Mubuga,Ryarugazi
66d9c3950bc303fcbe4d17a1,Eastern,Kirehe,Mpanga,Mushongi,Ngugu Ii
66d9c3950bc303fcbe4d17ac,Eastern,Kirehe,Mpanga,Nyakabungo,Cyamuhabura
66d9c3950bc303fcbe4d17ad,Eastern,Kirehe,Mpanga,Nyakabungo,Gikushya
66d9c3950bc303fcbe4d17c9,Eastern,Kirehe,Musaza,Kabuga,Kambwire
66d9c3950bc303fcbe4d17ce,Eastern,Kirehe,Musaza,Kabuga,Rugango
66d9c3950bc303fcbe4d17eb,Eastern,Kirehe,Mushikiri,Bisagara,Bingaro
66d9c3950bc303fcbe4d17e1,Eastern,Kirehe,Musaza,Nganda,Kamagare
66d9c3950bc303fcbe4d17ed,Eastern,Kirehe,Mushikiri,Bisagara,Isangano
66d9c3950bc303fcbe4d17dd,Eastern,Kirehe,Musaza,Musaza,Muyoka
66d9c3950bc303fcbe4d17e0,Eastern,Kirehe,Musaza,Nganda,Gacuba Ii
66d9c3950bc303fcbe4d17ea,Eastern,Kirehe,Musaza,Nganda,Rwamushongore
66d9c3950bc303fcbe4d17f7,Eastern,Kirehe,Mushikiri,Cyamigurwa,Impara
66d9c3950bc303fcbe4d17fd,Eastern,Kirehe,Mushikiri,Cyamigurwa,Rusenyi
66d9c3950bc303fcbe4d1811,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Mugina
66d9c3950bc303fcbe4d1816,Eastern,Kirehe,Mushikiri,Rwanyamuhanga,Rubimba
66d9c3950bc303fcbe4d1804,Eastern,Kirehe,Mushikiri,Rugarama,Kamarashavu
66d9c3950bc303fcbe4d1831,Eastern,Kirehe,Nasho,Kagese,Kanamira
66d9c3950bc303fcbe4d1853,Eastern,Kirehe,Nyamugari,Bukora,Busasamana
66d9c3950bc303fcbe4d1854,Eastern,Kirehe,Nyamugari,Bukora,Bweramana
66d9c3950bc303fcbe4d181a,Eastern,Kirehe,Mushikiri,Rwayikona,Barisuka
66d9c3950bc303fcbe4d181c,Eastern,Kirehe,Mushikiri,Rwayikona,Isangano
66d9c3950bc303fcbe4d181e,Eastern,Kirehe,Mushikiri,Rwayikona,Kabuga
66d9c3950bc303fcbe4d1824,Eastern,Kirehe,Mushikiri,Rwayikona,Rwakabandama
66d9c3950bc303fcbe4d1828,Eastern,Kirehe,Nasho,Cyambwe,Kagamba
66d9c3950bc303fcbe4d183d,Eastern,Kirehe,Nasho,Ntaruka,Ruseke
66d9c3950bc303fcbe4d183f,Eastern,Kirehe,Nasho,Rubirizi,Kabigembe I
66d9c3950bc303fcbe4d1841,Eastern,Kirehe,Nasho,Rubirizi,Kadamu
66d9c3950bc303fcbe4d1843,Eastern,Kirehe,Nasho,Rubirizi,Masizi
66d9c3950bc303fcbe4d1850,Eastern,Kirehe,Nasho,Rugoma,Rugoma
